cve_id,cwe_id,epss_score,epss_percentile,cvss_base_score,cvss_base_severity,cvss_vector,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality,integrity,availability,cvss_exploitability_score,cvss_impact_score,cvss_score_source,cvss_first_seen,publish_date,update_date,source,vuln_category
CVE-2024-2609,356,1.11%,~ 78 %,6.1,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Network,Low,None,Required,Changed,Low,Low,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-03-19 12:02:54.546,2025-03-14 19:18:01.610,mozilla,Permission prompt input delay could expire when not in focus
CVE-2024-2608,680,0.15%,~ 35 %,8.4,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Local,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-03-19 12:02:53.467,2025-03-13 14:40:17.491,mozilla,Integer overflow could have led to out of bounds write
CVE-2024-2607,123,1.34%,~ 80 %,8.1,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,High,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-03-19 12:02:52.932,2025-02-13 17:40:59.400,mozilla,JIT code failed to save return registers on Armv7-A
CVE-2024-2605,,0.32%,~ 55 %,5.9,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,Network,High,None,None,Unchanged,None,High,None,2.2,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-03-19 12:02:51.825,2025-03-13 18:16:41.217,mozilla,Windows Error Reporter could be used as a Sandbox escape vector
CVE-2024-1936,922,0.34%,~ 56 %,7.5,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,High,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-03-04 21:31:54.044,2024-11-26 13:34:08.344,mozilla,Leaking of encrypted email subjects to other conversations
CVE-2024-1553,119,0.51%,~ 66 %,8.1,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,High,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-02-20 13:21:37.066,2025-03-13 14:20:51.105,mozilla,"Memory safety bugs fixed in Firefox 123, Firefox ESR 115.8, and Thunderbird 115.8"
CVE-2024-1552,681,0.28%,~ 51 %,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,Network,Low,None,None,Unchanged,None,High,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-02-20 13:21:36.729,2025-03-27 14:51:49.616,mozilla,Incorrect code generation on 32-bit ARM devices
CVE-2024-1551,565,0.29%,~ 52 %,6.1,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Network,Low,None,Required,Changed,Low,Low,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-02-20 13:21:36.343,2025-02-13 17:27:40.658,mozilla,Multipart HTTP Responses would accept the Set-Cookie header in response parts
CVE-2024-1550,1021,0.20%,~ 42 %,6.1,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Network,Low,None,Required,Changed,Low,Low,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-02-20 13:21:35.887,2025-03-27 20:05:58.389,mozilla,Mouse cursor re-positioned unexpectedly could have led to unintended permission grants
CVE-2024-1549,,0.34%,~ 56 %,6.1,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Network,Low,None,Required,Changed,Low,Low,None,2.8,2.7,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-02-20 13:21:35.339,2025-02-13 17:27:39.512,mozilla,Custom cursor could obscure the permission dialog
CVE-2024-1548,,0.33%,~ 55 %,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,Network,Low,None,Required,Unchanged,None,Low,None,2.8,1.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-02-20 13:21:34.997,2025-02-13 17:27:38.998,mozilla,Fullscreen Notification could have been hidden by select element
CVE-2024-1547,290,0.45%,~ 63 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,Network,Low,None,Required,Unchanged,None,High,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-02-20 13:21:34.611,2025-03-28 17:34:22.227,mozilla,Alert dialog could have been spoofed on another site
CVE-2024-1546,125,0.37%,~ 58 %,7.5,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,High,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-02-20 13:21:34.136,2025-02-13 17:27:37.804,mozilla,Out-of-bounds memory read in networking channels
CVE-2024-0755,94,0.76%,~ 73 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-01-23 13:48:19.684,2025-05-22 17:36:55.681,mozilla,"Memory safety bugs fixed in Firefox 122, Firefox ESR 115.7, and Thunderbird 115.7"
CVE-2024-0753,,0.36%,~ 57 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,Network,Low,None,Required,Unchanged,None,High,None,2.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-01-23 13:48:19.157,2025-06-07 20:20:27.558,mozilla,HSTS policy on subdomain could bypass policy of upper domain
CVE-2024-0751,269,0.44%,~ 63 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-01-23 13:48:18.580,2025-06-20 19:03:57.280,mozilla,Privilege escalation through devtools
CVE-2024-0750,451,1.48%,~ 81 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-01-23 13:48:18.029,2025-06-20 19:03:15.204,mozilla,Potential permissions request bypass via clickjacking
CVE-2024-0749,346,0.33%,~ 55 %,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,Network,Low,None,Required,Unchanged,None,Low,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-01-23 13:48:17.500,2025-05-22 17:32:22.221,mozilla,Phishing site popup could show local origin in address bar
CVE-2024-0747,693,0.45%,~ 63 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,Network,Low,None,Required,Unchanged,None,High,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-01-23 13:48:16.960,2025-05-22 17:40:22.592,mozilla,Bypass of Content Security Policy when directive unsafe-inline was set
CVE-2024-0746,416,0.45%,~ 63 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,Network,Low,None,Required,Unchanged,None,None,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-01-23 13:48:16.400,2025-06-20 19:02:12.969,mozilla,Crash when listing printers on Linux
CVE-2024-0743,252,0.85%,~ 75 %,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Network,Low,None,None,Unchanged,None,None,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-01-23 13:48:20.194,2025-11-03 21:51:02.736,mozilla,Crash in NSS TLS method
CVE-2024-0742,,1.79%,~ 82 %,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,Network,Low,None,Required,Unchanged,None,Low,None,2.8,1.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-01-23 13:48:15.625,2025-05-30 14:19:26.249,mozilla,Failure to update user input timestamp
CVE-2024-0741,787,49.05%,~ 98 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,Network,Low,None,Required,Unchanged,None,None,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2024-01-23 13:48:15.040,2025-05-30 14:19:32.233,mozilla,Out of bounds write in ANGLE
CVE-2023-50762,,0.24%,~ 47 %,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,Network,Low,None,Required,Unchanged,None,Low,None,2.8,1.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-12-19 13:38:34.261,2025-02-13 17:19:30.636,mozilla,Truncated signed text was shown with a valid OpenPGP signature
CVE-2023-50761,,0.24%,~ 47 %,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,Network,Low,None,Required,Unchanged,None,Low,None,2.8,1.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-12-19 13:38:35.397,2025-02-13 17:19:30.089,mozilla,S/MIME signature accepted despite mismatching message date
CVE-2023-37211,787,0.56%,~ 68 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,2.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-07-05 09:00:58.955,2025-02-13 16:56:37.588,mozilla,"Memory safety bugs fixed in Firefox 115, Firefox ESR 102.13, and Thunderbird 102.13"
CVE-2023-37208,434,0.04%,~ 14 %,7.8,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Local,Low,None,Required,Unchanged,High,High,High,1.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-07-05 08:54:19.005,2024-11-20 21:35:10.883,mozilla,Lack of warning when opening Diagcab files
CVE-2023-37207,470,0.50%,~ 66 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,Network,Low,None,Required,Unchanged,None,High,None,2.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-07-05 08:52:52.315,2025-02-13 16:56:35.407,mozilla,Fullscreen notification obscured
CVE-2023-37202,416,0.66%,~ 71 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,2.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-07-05 08:52:01.098,2025-02-13 16:56:32.298,mozilla,Potential use-after-free from compartment mismatch in SpiderMonkey
CVE-2023-37201,416,0.76%,~ 73 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,2.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-07-05 08:51:01.631,2025-02-13 16:56:31.740,mozilla,Use-after-free in WebRTC certificate generation
CVE-2023-34416,787,0.26%,~ 49 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,3.9,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-19 10:17:18.830,2025-02-13 16:55:32.403,mozilla,"Memory safety bugs fixed in Firefox 114, Firefox ESR 102.12, and Thunderbird 102.12"
CVE-2023-34414,295,0.06%,~ 18 %,3.1,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:L,Network,High,None,Required,Unchanged,None,None,Low,1.6,1.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-19 10:14:49.519,2025-02-13 16:55:31.280,mozilla,Click-jacking certificate exceptions through rendering lag
CVE-2023-32215,787,0.25%,~ 48 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,2.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-05-27 16:53:14.999,mozilla,Memory safety bugs fixed in Firefox 113 and Firefox ESR 102.11
CVE-2023-32214,,0.23%,~ 45 %,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Network,Low,None,None,Unchanged,None,None,High,3.9,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-19 09:38:56.644,2025-05-27 16:53:14.473,mozilla,Potential DoS via exposed protocol handlers
CVE-2023-32213,908,0.23%,~ 46 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,2.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-05-27 16:53:13.932,mozilla,Potential memory corruption in FileReader::DoReadData()
CVE-2023-32212,,0.19%,~ 40 %,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,Network,Low,None,Required,Unchanged,None,Low,None,2.8,1.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-05-27 16:53:13.344,mozilla,Potential spoof due to obscured address bar
CVE-2023-32211,,0.14%,~ 34 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,Network,Low,None,Required,Unchanged,None,None,High,2.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-05-27 16:53:12.745,mozilla,Content process crash due to invalid wasm code
CVE-2023-32207,290,0.25%,~ 48 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-05-27 16:53:12.234,mozilla,Potential permissions request bypass via clickjacking
CVE-2023-32206,125,0.19%,~ 41 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,Network,Low,None,Required,Unchanged,None,None,High,2.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-05-27 16:53:11.734,mozilla,Crash in RLBox Expat driver
CVE-2023-32205,,0.19%,~ 40 %,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,Network,Low,None,Required,Unchanged,None,Low,None,2.8,1.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-05-27 16:53:11.148,mozilla,Browser prompts could have been obscured by popups
CVE-2023-29550,,0.18%,~ 39 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,2.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-10 19:20:38.410,mozilla,Memory safety bugs fixed in Firefox 112 and Firefox ESR 102.10
CVE-2023-29548,,0.13%,~ 32 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,Network,Low,None,Required,Unchanged,None,None,High,2.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-10 19:16:42.014,mozilla,Incorrect optimization result on ARM64
CVE-2023-29545,,0.34%,~ 57 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,Network,Low,None,Required,Unchanged,None,High,None,2.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-19 10:07:39.855,2024-12-11 15:54:04.096,mozilla,Windows Save As dialog resolved environment variables
CVE-2023-29542,,0.11%,~ 29 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,3.9,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-19 10:03:32.039,2024-12-11 15:47:00.715,mozilla,Bypass of file download extension restrictions
CVE-2023-29541,116,0.19%,~ 40 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-10 19:09:55.275,mozilla,Files with malicious extensions could have been downloaded unsafely on Linux
CVE-2023-29539,476,0.20%,~ 41 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,2.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 15:44:00.471,mozilla,Content-Disposition filename truncation leads to Reflected File Download
CVE-2023-29536,416,0.18%,~ 39 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,2.8,5.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 15:50:32.771,mozilla,Invalid free from JavaScript code
CVE-2023-29535,,0.39%,~ 60 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,Network,Low,None,Required,Unchanged,None,None,High,2.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 15:55:55.277,mozilla,Potential Memory Corruption following Garbage Collector compaction
CVE-2023-29533,,0.13%,~ 33 %,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,Network,Low,None,Required,Unchanged,None,Low,None,2.8,1.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 15:57:51.065,mozilla,Fullscreen notification obscured
CVE-2023-29532,,0.07%,~ 22 %,5.5,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,Local,Low,Low,None,Unchanged,None,High,None,1.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-19 09:58:03.748,2024-12-11 15:44:37.402,mozilla,Mozilla Maintenance Service Write-lock bypass
CVE-2023-29531,787,0.55%,~ 68 %,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Network,Low,None,None,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-19 09:48:59.394,2024-12-11 15:35:54.769,mozilla,Out-of-bound memory access in WebGL on macOS
CVE-2023-29479,770,0.10%,~ 27 %,5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Network,Low,None,None,Unchanged,None,None,Low,,,8254265b-2729-46b6-b9e3-3dfca2d5bfca,,2023-04-24 00:00:00.000,2025-11-21 20:05:26.539,mitre,
CVE-2023-28427,1321,0.36%,~ 58 %,8.2,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H,Network,Low,None,None,Unchanged,None,Low,High,,,a0819718-46f1-4df5-94e2-005712e83aaa,,2023-03-28 20:32:22.116,2025-02-18 20:03:47.555,GitHub_M,
CVE-2023-28176,787,0.15%,~ 35 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-08 20:26:15.903,mozilla,Memory safety bugs fixed in Firefox 111 and Firefox ESR 102.9
CVE-2023-28164,346,0.08%,~ 23 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,Network,Low,None,Required,Unchanged,None,High,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 15:04:54.232,mozilla,URL being dragged from a removed cross-origin iframe into the same tab triggered navigation
CVE-2023-28163,22,0.23%,~ 46 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,Network,Low,None,Required,Unchanged,None,High,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 15:18:12.128,mozilla,Windows Save As dialog resolved environment variables
CVE-2023-28162,843,0.12%,~ 32 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 15:25:44.090,mozilla,Invalid downcast in Worklets
CVE-2023-25752,,0.10%,~ 27 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,Network,Low,None,Required,Unchanged,None,High,None,2.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 16:08:24.910,mozilla,Potential out-of-bounds when accessing throttled streams
CVE-2023-25751,,0.11%,~ 29 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,Network,Low,None,Required,Unchanged,None,None,High,2.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 16:09:47.319,mozilla,Incorrect code generation during JIT compilation
CVE-2023-25746,787,0.14%,~ 33 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 19:15:06.530,mozilla,Memory safety bugs fixed in Firefox ESR 102.8
CVE-2023-25742,,0.10%,~ 28 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,Network,Low,None,Required,Unchanged,None,None,High,2.8,3.6,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 16:16:03.546,mozilla,Web Crypto ImportKey crashes tab
CVE-2023-25739,416,0.19%,~ 41 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 20:05:55.495,mozilla,Use-after-free in mozilla::dom::ScriptLoadContext::~ScriptLoadContext
CVE-2023-25738,125,0.15%,~ 36 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,Network,Low,None,Required,Unchanged,None,None,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 20:08:25.085,mozilla,Printing on Windows could potentially crash Firefox with some device drivers
CVE-2023-25737,704,0.16%,~ 37 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 20:12:10.226,mozilla,Invalid downcast in SVGUtils::SetupStrokeGeometry
CVE-2023-25735,416,0.16%,~ 36 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 20:59:26.346,mozilla,Potential use-after-free from compartment mismatch in SpiderMonkey
CVE-2023-25734,601,0.17%,~ 38 %,8.1,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,Network,Low,None,Required,Unchanged,High,High,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 21:03:44.768,mozilla,Opening local .url files could cause unexpected network loads
CVE-2023-25732,787,0.14%,~ 35 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-09 21:12:17.935,mozilla,Out of bounds memory write from EncodeInputStream
CVE-2023-25730,1021,0.10%,~ 27 %,5.4,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,Network,Low,None,Required,Unchanged,Low,Low,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-10 17:32:54.948,mozilla,Screen hijack via browser fullscreen mode
CVE-2023-25729,863,0.12%,~ 30 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-10 17:35:40.802,mozilla,Extensions could have opened external schemes without user knowledge
CVE-2023-25728,203,0.18%,~ 39 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,Network,Low,None,Required,Unchanged,High,None,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-01-10 17:40:06.122,mozilla,Content security policy leak in violation reports using iframes
CVE-2023-23605,787,0.18%,~ 39 %,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Network,Low,None,Required,Unchanged,High,High,High,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-12-18 15:22:58.781,mozilla,Memory Corruption
CVE-2023-23603,770,0.16%,~ 37 %,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,Network,Low,None,Required,Unchanged,High,None,None,,,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2023-06-02 00:00:00.000,2025-12-18 15:22:57.414,mozilla,
