cve_id,cwe_id,epss_score,epss_percentile,cvss_base_score,cvss_base_severity,cvss_vector,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality,integrity,availability,cvss_exploitability_score,cvss_impact_score,cvss_score_source,cvss_first_seen,publish_date,update_date,source,vuln_category
CVE-2015-2710,119,2.42%,~ 85 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-05-14 10:00:00.000,2024-08-06 05:24:38.446,mozilla,Buffer Overflow
CVE-2015-2709,,1.08%,~ 78 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-05-14 10:00:00.000,2024-08-06 05:24:38.425,mozilla,Memory Corruption
CVE-2015-2708,,1.33%,~ 80 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-05-14 10:00:00.000,2024-08-06 05:24:38.136,mozilla,Memory Corruption
CVE-2015-0836,,1.49%,~ 81 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-02-25 11:00:00.000,2024-08-06 04:26:10.603,mozilla,Memory Corruption
CVE-2015-0835,,1.51%,~ 81 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-02-25 11:00:00.000,2024-08-06 04:26:11.134,mozilla,Memory Corruption
CVE-2015-0834,200,0.51%,~ 66 %,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,,,,,,,,,8.6,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-02-25 11:00:00.000,2024-08-06 04:26:11.083,mozilla,
CVE-2015-0832,254,0.12%,~ 31 %,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:P/A:N,,,,,,,,,10.0,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-02-25 11:00:00.000,2024-08-06 04:26:11.059,mozilla,
CVE-2015-0831,,2.02%,~ 83 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-02-25 11:00:00.000,2024-08-06 04:26:10.736,mozilla,Use After Free
CVE-2015-0830,399,0.94%,~ 76 %,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:N/A:P,,,,,,,,,10.0,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-02-25 11:00:00.000,2024-08-06 04:26:10.190,mozilla,
CVE-2015-0829,119,2.18%,~ 84 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-02-25 11:00:00.000,2024-08-06 04:26:11.031,mozilla,Buffer Overflow
