cve_id,cwe_id,number_exploits,vulnerability_types,publish_date,update_date,score,gained_access_level,access,complexity,authentication,confidentiality,integrity,availability
CVE-2015-4495,200,,+Priv Bypass +Info,2015-08-08,2018-10-30,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2015-4493,119,,Exec Code Overflow,2015-08-16,2018-10-30,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2015-4492,,,Exec Code,2015-08-16,2018-10-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-4489,119,,DoS Overflow Mem. Corr.,2015-08-16,2018-10-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-4488,,,,2015-08-16,2018-10-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-4487,119,,DoS Overflow Mem. Corr.,2015-08-16,2018-10-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-4486,119,,DoS Exec Code Overflow,2015-08-16,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-4485,119,,Exec Code Overflow,2015-08-16,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-4484,119,,DoS Overflow,2015-08-16,2018-10-30,5.0,None,Remote,Low,Not required,None,None,Partial
CVE-2015-4482,119,,DoS Overflow +Priv,2015-08-16,2018-10-30,4.6,None,Local,Low,Not required,Partial,Partial,Partial
CVE-2015-4480,189,,Exec Code Overflow,2015-08-16,2018-10-30,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2015-4479,189,,Exec Code Overflow,2015-08-16,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-4478,200,,Bypass +Info,2015-08-16,2018-10-30,5.0,None,Remote,Low,Not required,None,Partial,None
CVE-2015-4475,119,,DoS Exec Code Overflow,2015-08-16,2018-10-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-4473,119,,DoS Exec Code Overflow Mem. Corr.,2015-08-16,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-4000,310,,,2015-05-21,2021-07-23,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2015-2743,17,,Exec Code Bypass,2015-07-06,2016-12-28,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-2741,310,,Bypass,2015-07-06,2016-12-28,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2015-2740,119,,DoS Overflow,2015-07-06,2016-12-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-2739,119,,Overflow,2015-07-06,2016-12-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-2738,17,,,2015-07-06,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-2737,17,,,2015-07-06,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-2736,17,,,2015-07-06,2016-12-28,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2015-2735,17,,,2015-07-06,2016-12-28,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2015-2734,17,,,2015-07-06,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-2733,,,Exec Code,2015-07-06,2016-12-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-2731,,,Exec Code,2015-07-06,2016-12-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-2729,119,,DoS Overflow +Info,2015-07-06,2016-12-28,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2015-2728,,,DoS Exec Code Mem. Corr.,2015-07-06,2016-12-28,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-2727,20,,Exec Code,2015-07-06,2016-12-28,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2015-2725,119,,DoS Exec Code Overflow Mem. Corr.,2015-07-06,2016-12-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-2724,119,,DoS Exec Code Overflow Mem. Corr.,2015-07-06,2016-12-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-2722,,,Exec Code,2015-07-06,2016-12-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2015-2716,119,,Exec Code Overflow,2015-05-14,2021-07-31,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-2713,,,DoS Exec Code Mem. Corr.,2015-05-14,2018-10-30,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2015-2710,119,,Exec Code Overflow,2015-05-14,2018-10-30,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2015-2708,,,DoS Exec Code Mem. Corr.,2015-05-14,2018-10-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-0836,,,DoS Exec Code Mem. Corr.,2015-02-25,2016-12-24,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-0831,,,DoS Exec Code Mem. Corr.,2015-02-25,2019-04-22,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2015-0827,119,,Overflow +Info,2015-02-25,2016-12-24,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2015-0822,200,,+Info,2015-02-25,2016-12-24,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2015-0818,264,,Exec Code Bypass,2015-03-24,2016-12-22,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-0817,17,,Exec Code,2015-03-24,2017-01-03,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2015-0816,264,,Exec Code Bypass,2015-04-01,2017-09-17,5.0,None,Remote,Low,Not required,None,Partial,None
CVE-2015-0815,,,DoS Exec Code Mem. Corr.,2015-04-01,2017-01-03,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2015-0807,352,,Bypass CSRF,2015-04-01,2017-01-03,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2015-0801,264,,Exec Code Bypass,2015-04-01,2017-01-03,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-8641,,,Exec Code,2015-01-14,2017-09-08,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-8639,,,,2015-01-14,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2014-8638,352,,Bypass CSRF,2015-01-14,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2014-8634,,,DoS Exec Code Mem. Corr.,2015-01-14,2017-09-08,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1594,20,,Exec Code,2014-12-11,2016-12-24,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2014-1593,119,,Exec Code Overflow,2014-12-11,2016-12-24,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2014-1592,,,Exec Code,2014-12-11,2016-12-24,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2014-1590,20,,DoS,2014-12-11,2016-12-24,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2014-1587,20,,DoS Exec Code Mem. Corr.,2014-12-11,2016-12-24,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2014-1586,,,+Info,2014-10-15,2016-12-24,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2014-1585,,,+Info,2014-10-15,2016-12-24,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2014-1583,,,Bypass,2014-10-15,2016-12-22,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2014-1581,,,Exec Code,2014-10-15,2016-12-24,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1578,119,,DoS Exec Code Overflow,2014-10-15,2016-12-24,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1577,,,DoS Mem. Corr. +Info,2014-10-15,2016-12-24,6.4,None,Remote,Low,Not required,Partial,None,Partial
CVE-2014-1576,119,,Exec Code Overflow,2014-10-15,2016-12-24,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1574,,,DoS Exec Code Mem. Corr.,2014-10-15,2016-12-24,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1568,310,,,2014-09-25,2017-08-29,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1567,,,Exec Code,2014-09-03,2017-01-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2014-1565,119,,DoS Overflow +Info,2014-09-03,2017-01-07,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2014-1564,824,,+Info,2014-09-03,2018-10-30,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2014-1563,416,,DoS Exec Code Mem. Corr.,2014-09-03,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1562,119,,DoS Exec Code Overflow Mem. Corr.,2014-09-03,2017-01-07,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1557,94,,Exec Code,2014-07-23,2017-01-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2014-1556,94,,Exec Code,2014-07-23,2017-01-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2014-1555,,,Exec Code,2014-07-23,2017-01-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2014-1553,119,,DoS Exec Code Overflow Mem. Corr.,2014-09-03,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1547,,,DoS Exec Code Mem. Corr.,2014-07-23,2017-01-07,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1544,,,Exec Code,2014-07-23,2017-01-07,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1541,,,DoS Exec Code Mem. Corr.,2014-06-11,2017-12-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1538,,,DoS Exec Code Mem. Corr.,2014-06-11,2017-12-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1533,,,DoS Exec Code Mem. Corr.,2014-06-11,2017-12-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1532,416,,DoS Exec Code Mem. Corr.,2014-04-30,2020-08-06,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1531,416,,DoS Exec Code Mem. Corr.,2014-04-30,2020-08-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2014-1530,79,,XSS,2014-04-30,2020-08-07,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2014-1529,269,,Exec Code Bypass,2014-04-30,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2014-1524,120,,DoS Exec Code Overflow,2014-04-30,2020-08-06,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1523,787,,DoS Overflow,2014-04-30,2020-08-07,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2014-1518,,,DoS Exec Code Mem. Corr.,2014-04-30,2020-08-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2014-1514,787,,DoS Exec Code,2014-03-19,2020-08-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1513,787,,DoS Exec Code,2014-03-19,2020-08-11,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2014-1512,416,,Exec Code,2014-03-19,2020-08-10,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1511,269,,Bypass,2014-03-19,2020-08-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1510,269,,Exec Code,2014-03-19,2020-08-03,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2014-1509,120,,Exec Code Overflow,2014-03-19,2020-08-03,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2014-1508,125,,DoS Bypass +Info,2014-03-19,2020-08-03,6.4,None,Remote,Low,Not required,Partial,None,Partial
CVE-2014-1505,200,,Bypass +Info,2014-03-19,2020-08-05,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2014-1497,125,,DoS +Info,2014-03-19,2020-08-06,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2014-1496,269,,+Priv,2014-03-19,2020-08-05,1.9,None,Local,Medium,Not required,None,Partial,None
CVE-2014-1493,119,,DoS Exec Code Overflow Mem. Corr.,2014-03-19,2020-08-11,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1491,326,,Bypass,2014-02-06,2020-07-31,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2014-1490,362,,DoS,2014-02-06,2020-07-31,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2014-1487,346,,Bypass +Info,2014-02-06,2020-08-11,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2014-1486,416,,Exec Code,2014-02-06,2020-08-07,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2014-1482,787,,DoS Exec Code,2014-02-06,2020-08-11,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2014-1481,,,Bypass,2014-02-06,2020-08-11,5.0,None,Remote,Low,Not required,None,Partial,None
CVE-2014-1479,,,Bypass,2014-02-06,2020-08-10,5.0,None,Remote,Low,Not required,None,Partial,None
CVE-2014-1477,,,DoS Exec Code Mem. Corr.,2014-02-06,2020-08-07,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2013-6673,310,,,2013-12-11,2020-08-12,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2013-6671,94,,Exec Code,2013-12-11,2020-08-12,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5618,416,,Exec Code,2013-12-11,2020-08-12,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5616,416,,DoS Exec Code Mem. Corr.,2013-12-11,2020-08-12,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2013-5615,,,,2013-12-11,2020-08-12,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2013-5613,416,,DoS Exec Code Mem. Corr.,2013-12-11,2020-08-12,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5609,,,DoS Exec Code Mem. Corr.,2013-12-11,2020-08-12,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5607,189,,DoS Overflow,2013-11-20,2018-01-09,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2013-5604,119,,DoS Exec Code Overflow,2013-10-30,2018-10-30,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-5603,,,DoS Exec Code Mem. Corr.,2013-10-30,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5602,119,,DoS Exec Code Overflow Mem. Corr.,2013-10-30,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5601,,,Exec Code,2013-10-30,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5600,,,Exec Code,2013-10-30,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5599,,,DoS Exec Code Mem. Corr.,2013-10-30,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5598,264,,Exec Code,2013-10-30,2017-09-19,8.3,None,Remote,Medium,Not required,Complete,Partial,Partial
CVE-2013-5597,,,DoS Exec Code Mem. Corr.,2013-10-30,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5596,119,,DoS Exec Code Overflow,2013-10-30,2018-10-30,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2013-5595,119,,Overflow,2013-10-30,2017-09-19,4.3,None,Remote,Medium,Not required,None,None,Partial
CVE-2013-5593,20,,,2013-10-30,2018-10-30,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2013-5591,,,DoS Exec Code Mem. Corr.,2013-10-30,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-5590,,,DoS Exec Code Mem. Corr.,2013-10-30,2018-10-30,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-2566,326,,,2013-03-15,2020-11-23,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2013-1737,264,,Bypass,2013-09-18,2017-09-19,5.0,None,Remote,Low,Not required,Partial,None,None
CVE-2013-1736,119,,DoS Exec Code Overflow Mem. Corr.,2013-09-18,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1735,20,,Exec Code,2013-09-18,2017-09-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-1732,119,,Exec Code Overflow,2013-09-18,2017-09-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-1730,119,,DoS Exec Code Overflow,2013-09-18,2017-09-19,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2013-1726,264,,+Priv,2013-09-18,2017-09-19,6.2,None,Local,High,Not required,Complete,Complete,Complete
CVE-2013-1725,119,,Exec Code Overflow,2013-09-18,2017-09-19,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2013-1722,399,,DoS Exec Code Mem. Corr.,2013-09-18,2017-09-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-1718,119,,DoS Exec Code Overflow Mem. Corr.,2013-09-18,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1717,264,,,2013-08-07,2017-09-19,5.4,None,Remote,High,Not required,Complete,None,None
CVE-2013-1714,264,,XSS Bypass,2013-08-07,2017-09-19,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2013-1713,264,,XSS,2013-08-07,2017-09-19,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2013-1710,20,,Exec Code XSS,2013-08-07,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1709,79,,XSS,2013-08-07,2017-09-19,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2013-1707,119,,Overflow +Priv,2013-08-07,2017-09-19,7.2,None,Local,Low,Not required,Complete,Complete,Complete
CVE-2013-1706,119,,Overflow +Priv,2013-08-07,2017-09-19,7.2,None,Local,Low,Not required,Complete,Complete,Complete
CVE-2013-1701,,,DoS Exec Code Mem. Corr.,2013-08-07,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1697,264,,Exec Code,2013-06-26,2017-09-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-1694,20,,DoS Exec Code,2013-06-26,2017-09-19,7.5,None,Remote,Low,Not required,Partial,Partial,Partial
CVE-2013-1693,264,,Exec Code Bypass,2013-06-26,2017-09-19,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2013-1692,264,,CSRF,2013-06-26,2017-09-19,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2013-1690,119,,DoS Exec Code Overflow,2013-06-26,2017-09-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-1687,264,,Exec Code XSS,2013-06-26,2017-09-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-1686,399,,DoS Exec Code Mem. Corr.,2013-06-26,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1685,399,,DoS Exec Code Mem. Corr.,2013-06-26,2017-09-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-1684,399,,DoS Exec Code Mem. Corr.,2013-06-26,2017-09-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-1682,,,DoS Exec Code Mem. Corr.,2013-06-26,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1681,399,,DoS Exec Code Mem. Corr.,2013-05-16,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1680,119,,DoS Exec Code Overflow Mem. Corr.,2013-05-16,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1679,399,,DoS Exec Code Mem. Corr.,2013-05-16,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1678,119,,DoS Exec Code Overflow,2013-05-16,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1677,399,,DoS Exec Code,2013-05-16,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1676,119,,DoS Exec Code Overflow,2013-05-16,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-1675,119,,Overflow +Info,2013-05-16,2017-09-19,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2013-1674,399,,Exec Code,2013-05-16,2017-09-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-1670,264,1,XSS Bypass,2013-05-16,2017-09-19,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2013-0801,,,DoS Exec Code Mem. Corr.,2013-05-16,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-0800,,,Exec Code,2013-04-03,2021-03-11,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2013-0797,,,+Priv,2013-04-03,2017-09-19,6.9,None,Local,Medium,Not required,Complete,Complete,Complete
CVE-2013-0795,264,,Exec Code Bypass,2013-04-03,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-0793,79,,XSS,2013-04-03,2017-09-19,4.3,None,Remote,Medium,Not required,None,Partial,None
CVE-2013-0791,119,,DoS Overflow Mem. Corr.,2013-04-03,2017-09-19,5.0,None,Remote,Low,Not required,None,None,Partial
CVE-2013-0788,,,DoS Exec Code Mem. Corr.,2013-04-03,2017-09-19,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-0787,399,,Exec Code,2013-03-11,2017-09-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0784,,,DoS Exec Code Mem. Corr.,2013-02-19,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0783,,,DoS Exec Code Mem. Corr.,2013-02-19,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0782,787,,Exec Code Overflow,2013-02-19,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0781,416,,DoS Exec Code Mem. Corr.,2013-02-19,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0780,416,,DoS Exec Code Overflow Mem. Corr.,2013-02-19,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0779,125,,DoS Exec Code,2013-02-19,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0778,125,,DoS Exec Code,2013-02-19,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0777,416,,DoS Exec Code Mem. Corr.,2013-02-19,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0776,295,,,2013-02-19,2020-08-06,4.0,None,Remote,High,Not required,Partial,Partial,None
CVE-2013-0775,416,,Exec Code,2013-02-19,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0774,,,,2013-02-19,2020-08-06,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2013-0773,,,Exec Code +Info,2013-02-19,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0771,787,,Exec Code Overflow,2013-01-13,2020-08-11,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0770,,,DoS Exec Code Mem. Corr.,2013-01-13,2020-08-12,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0769,,,DoS Exec Code Mem. Corr.,2013-01-13,2020-08-11,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0768,787,,Exec Code Overflow,2013-01-13,2020-08-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0767,125,,DoS Exec Code,2013-01-13,2020-08-07,10.0,None,Remote,Low,Not required,Complete,Complete,Complete
CVE-2013-0766,416,,DoS Exec Code Mem. Corr.,2013-01-13,2020-08-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0764,326,,Exec Code,2013-01-13,2020-08-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0763,416,,DoS Exec Code Mem. Corr.,2013-01-13,2020-08-04,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0762,416,,DoS Exec Code Mem. Corr.,2013-01-13,2020-08-04,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0761,416,,DoS Exec Code Mem. Corr.,2013-01-13,2020-08-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0760,120,,Exec Code Overflow,2013-01-13,2020-08-11,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0759,287,,,2013-01-13,2020-08-04,5.0,None,Remote,Low,Not required,None,Partial,None
CVE-2013-0758,94,,Exec Code,2013-01-13,2020-08-04,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0757,20,,Exec Code,2013-01-13,2020-08-11,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0756,416,,Exec Code,2013-01-13,2020-08-10,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0755,416,,Exec Code,2013-01-13,2020-08-10,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0754,416,,Exec Code,2013-01-13,2020-08-04,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0753,416,,Exec Code,2013-01-13,2020-08-04,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0752,119,,DoS Exec Code Overflow Mem. Corr.,2013-01-13,2020-08-10,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0750,190,,Exec Code Overflow,2013-01-13,2020-08-04,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0749,,,DoS Exec Code Mem. Corr.,2013-01-13,2020-08-07,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0748,200,,Bypass +Info,2013-01-13,2020-08-04,4.3,None,Remote,Medium,Not required,Partial,None,None
CVE-2013-0747,20,,,2013-01-13,2020-08-10,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial
CVE-2013-0746,,,DoS Exec Code,2013-01-13,2020-08-04,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0745,94,,Exec Code,2013-01-13,2020-08-10,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2013-0744,416,,DoS Exec Code Mem. Corr.,2013-01-13,2020-08-04,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2012-5843,,,DoS Exec Code Mem. Corr.,2012-11-21,2020-08-13,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2012-5842,,,DoS Exec Code Mem. Corr.,2012-11-21,2020-08-06,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete
CVE-2012-5841,79,,XSS,2012-11-21,2020-08-06,4.3,None,Remote,Medium,Not required,None,Partial,None
